location,total_sqft,bath,price,bhk,price_per_sqft
Kasavanhalli,1555.0,3.0,82.0,3,5273.31
Kasavanhalli,770.0,1.0,43.82,1,5690.91
Kasavanhalli,1147.0,2.0,60.0,2,5231.04
Kasavanhalli,1375.0,2.0,72.0,2,5236.36
Kasavanhalli,1200.0,2.0,60.0,2,5000.0
Kasavanhalli,1495.0,2.0,83.0,2,5551.84
Kasavanhalli,1225.0,2.0,69.0,3,5632.65
Kasavanhalli,1917.0,3.0,132.0,3,6885.76
Kasavanhalli,1375.0,2.0,78.0,2,5672.73
Kasavanhalli,1309.0,2.0,95.0,2,7257.45
Kasavanhalli,1476.0,3.0,105.0,3,7113.82
Kasavanhalli,1158.0,2.0,67.0,2,5785.84
Kasavanhalli,1214.0,2.0,67.0,2,5518.95
Kasavanhalli,2110.0,4.0,120.0,3,5687.2
Kasavanhalli,1495.0,2.0,110.0,2,7357.86
Kasavanhalli,1575.0,2.0,85.0,2,5396.83
Kasavanhalli,1069.0,2.0,55.0,2,5145.0
Kasavanhalli,1100.0,2.0,68.0,2,6181.82
Kasavanhalli,1715.0,3.0,112.0,3,6530.61
Kasavanhalli,1100.0,2.0,65.0,2,5909.09
Kasavanhalli,1230.0,2.0,66.25,2,5386.18
Kasavanhalli,1600.0,3.0,79.0,3,4937.5
Kasavanhalli,1585.0,2.0,90.0,2,5678.23
Kasavanhalli,1245.0,2.0,80.0,2,6425.7
Kasavanhalli,2035.0,3.0,142.0,3,6977.89
Kasavanhalli,1747.0,3.0,110.0,3,6296.51
Kasavanhalli,1377.0,2.0,80.0,2,5809.73
Kasavanhalli,1181.0,2.0,61.0,2,5165.11
Kasavanhalli,1121.0,2.0,75.0,2,6690.45
Kashi Nagar,1200.0,2.0,50.0,2,4166.67
Kasturi Nagar,1567.0,2.0,92.0,2,5871.09
Kasturi Nagar,1570.0,3.0,80.0,3,5095.54
Kasturi Nagar,1565.0,3.0,88.5,3,5654.95
Kasturi Nagar,1080.0,2.0,80.0,2,7407.41
Kasturi Nagar,1101.0,2.0,65.0,2,5903.72
Kasturi Nagar,1500.0,2.0,80.0,3,5333.33
Kasturi Nagar,1896.0,3.0,125.0,4,6592.83
Kasturi Nagar,1100.0,2.0,58.0,2,5272.73
Kasturi Nagar,1570.0,3.0,110.0,3,7006.37
Kasturi Nagar,1000.0,2.0,58.0,2,5800.0
Kasturi Nagar,1101.0,2.0,66.0,2,5994.55
Kasturi Nagar,2507.0,4.0,155.0,4,6182.69
Kathriguppe,1400.0,2.0,77.0,3,5500.0
Kathriguppe,1250.0,2.0,68.75,3,5500.0
Kathriguppe,1245.0,2.0,68.48,3,5500.4
Kathriguppe,1350.0,2.0,87.01,3,6445.19
Kathriguppe,1350.0,2.0,80.99,3,5999.26
Kathriguppe,1365.0,2.0,75.08,3,5500.37
Kathriguppe,1300.0,3.0,77.99,3,5999.23
Kathriguppe,1350.0,2.0,80.99,3,5999.26
Kathriguppe,1390.0,2.0,76.45,3,5500.0
Kathriguppe,1350.0,3.0,78.3,3,5800.0
Kathriguppe,1250.0,2.0,68.75,3,5500.0
Kathriguppe,1300.0,3.0,77.99,3,5999.23
Kathriguppe,1335.0,2.0,73.43,3,5500.37
Kathriguppe,1300.0,3.0,77.99,3,5999.23
Kathriguppe,1300.0,3.0,77.99,3,5999.23
Kathriguppe,1335.0,2.0,73.43,3,5500.37
Kathriguppe,1350.0,3.0,80.99,3,5999.26
Kathriguppe,1250.0,2.0,68.75,2,5500.0
Kathriguppe,1350.0,3.0,80.99,3,5999.26
Kattigenahalli,2800.0,7.0,125.0,7,4464.29
Kattigenahalli,1062.0,2.0,47.0,2,4425.61
Kaval Byrasandra,1200.0,2.0,52.0,2,4333.33
Kaval Byrasandra,1020.0,2.0,52.0,2,5098.04
Kaval Byrasandra,1200.0,2.0,49.5,2,4125.0
Kaval Byrasandra,945.0,2.0,50.0,2,5291.01
Kaval Byrasandra,1060.0,2.0,45.0,2,4245.28
Kaval Byrasandra,1100.0,2.0,46.0,2,4181.82
Kaval Byrasandra,1185.0,2.0,49.0,2,4135.02
Kaval Byrasandra,997.0,2.0,53.0,2,5315.95
Kaval Byrasandra,1060.0,2.0,42.0,2,3962.26
Kaval Byrasandra,480.0,1.0,25.0,1,5208.33
Kaval Byrasandra,1125.0,2.0,41.5,2,3688.89
Kaval Byrasandra,1180.0,2.0,60.0,2,5084.75
Kaval Byrasandra,1450.0,3.0,75.0,3,5172.41
Kaval Byrasandra,1066.0,2.0,55.0,2,5159.47
Kaval Byrasandra,1025.0,2.0,60.0,2,5853.66
Kaval Byrasandra,1400.0,3.0,75.0,3,5357.14
Kaverappa Layout,1269.72,2.0,68.0,2,5355.51
Kaverappa Layout,1265.0,2.0,70.0,2,5533.6
Kaverappa Layout,1012.0,2.0,59.0,2,5830.04
Kaverappa Layout,1250.0,2.0,68.0,2,5440.0
Kaverappa Layout,1540.0,3.0,85.0,3,5519.48
Kaverappa Layout,1220.0,2.0,65.0,2,5327.87
Kaverappa Layout,3535.0,4.0,215.0,4,6082.04
Kaveri Nagar,1900.0,3.0,155.0,3,8157.89
Kempapura,4200.0,5.0,225.0,5,5357.14
Kempegowda Nagar,1665.0,3.0,105.0,3,6306.31
Kenchenahalli,1015.0,2.0,58.0,2,5714.29
Kenchenahalli,715.0,1.0,45.0,1,6293.71
Kenchenahalli,1150.0,2.0,58.0,2,5043.48
Kenchenahalli,1280.0,2.0,69.0,3,5390.62
Kenchenahalli,1410.0,2.0,73.0,3,5177.3
Kenchenahalli,870.0,1.0,45.0,2,5172.41
Kenchenahalli,1150.0,2.0,60.0,2,5217.39
Kenchenahalli,700.0,1.0,35.0,1,5000.0
Kenchenahalli,1060.0,2.0,52.0,2,4905.66
Kenchenahalli,1150.0,2.0,57.0,2,4956.52
Kenchenahalli,1015.0,2.0,60.0,2,5911.33
Kenchenhalli,1350.0,4.0,90.0,4,6666.67
Kengeri,1540.0,2.0,64.0,3,4155.84
Kengeri,750.0,2.0,38.0,2,5066.67
Kengeri,1160.0,2.0,40.61,2,3500.86
Kengeri,1197.0,2.0,50.0,2,4177.11
Kengeri,1200.0,2.0,58.0,2,4833.33
Kengeri,1188.0,2.0,38.0,3,3198.65
Kengeri,726.0,2.0,31.0,2,4269.97
Kengeri,1250.0,3.0,48.0,3,3840.0
Kengeri,1025.0,2.0,57.0,2,5560.98
Kengeri,1160.0,2.0,40.6,3,3500.0
Kengeri,1082.0,2.0,49.0,3,4528.65
Kengeri,1155.0,2.0,40.6,2,3515.15
Kengeri,1255.0,2.0,50.0,2,3984.06
Kengeri,750.0,2.0,36.0,2,4800.0
Kengeri,963.0,2.0,40.0,2,4153.69
Kengeri,927.0,2.0,37.0,2,3991.37
Kengeri,726.0,2.0,35.0,2,4820.94
Kengeri,918.0,2.0,27.54,2,3000.0
Kengeri,416.0,1.0,19.5,1,4687.5
Kengeri,900.0,2.0,45.0,2,5000.0
Kengeri,900.0,2.0,30.0,2,3333.33
Kengeri,787.0,2.0,31.0,2,3939.01
Kengeri,502.0,1.0,25.0,1,4980.08
Kengeri,1470.0,3.0,50.0,3,3401.36
Kengeri,1200.0,3.0,67.0,3,5583.33
Kengeri,725.0,2.0,30.0,2,4137.93
Kengeri,500.0,1.0,17.0,1,3400.0
Kengeri,540.0,1.0,22.5,1,4166.67
Kengeri,750.0,2.0,35.5,2,4733.33
Kengeri,1741.0,3.0,80.0,3,4595.06
Kengeri,1436.0,2.0,55.0,3,3830.08
Kengeri,1200.0,2.0,58.0,2,4833.33
Kengeri,1230.0,2.0,45.0,2,3658.54
Kengeri,1230.0,2.0,52.0,3,4227.64
Kengeri,750.0,2.0,36.5,2,4866.67
Kengeri,1000.0,2.0,34.0,2,3400.0
Kengeri,416.0,1.0,18.0,1,4326.92
Kengeri,1245.0,2.0,43.57,3,3499.6
Kengeri,883.0,2.0,49.0,2,5549.26
Kengeri,1052.0,2.0,51.0,2,4847.91
Kengeri,1009.0,2.0,30.27,2,3000.0
Kengeri,1220.0,2.0,63.0,2,5163.93
Kengeri,1150.0,1.0,52.0,1,4521.74
Kengeri,1192.0,2.0,53.5,2,4488.26
Kengeri,1200.0,2.0,42.0,2,3500.0
Kengeri,750.0,2.0,40.0,2,5333.33
Kengeri,1035.0,2.0,51.5,2,4975.85
Kengeri,410.0,1.0,15.0,1,3658.54
Kengeri,416.0,1.0,17.19,1,4132.21
Kengeri,1320.0,2.0,50.0,2,3787.88
Kengeri,1160.0,2.0,40.6,2,3500.0
Kengeri,2500.0,4.0,100.0,5,4000.0
Kengeri,550.0,1.0,16.75,1,3045.45
Kengeri Hobli,1840.0,1.0,95.0,2,5163.04
Kengeri Satellite Town,890.0,2.0,35.0,2,3932.58
Kengeri Satellite Town,883.0,2.0,45.0,2,5096.26
Kengeri Satellite Town,1415.0,2.0,66.0,3,4664.31
Kengeri Satellite Town,930.0,1.0,30.0,1,3225.81
Kengeri Satellite Town,1050.0,2.0,43.0,2,4095.24
Kengeri Satellite Town,1007.0,2.0,42.0,2,4170.8
Kengeri Satellite Town,635.0,1.0,22.0,2,3464.57
Kengeri Satellite Town,818.0,2.0,26.0,2,3178.48
Kengeri Satellite Town,1030.0,2.0,50.0,2,4854.37
Kengeri Satellite Town,1200.0,2.0,65.0,2,5416.67
Kengeri Satellite Town,795.0,2.0,32.0,2,4025.16
Kengeri Satellite Town,1302.5,2.0,44.285,2,3400.0
Kengeri Satellite Town,800.0,2.0,40.0,2,5000.0
Kengeri Satellite Town,654.0,1.0,22.0,1,3363.91
Kengeri Satellite Town,1060.0,2.0,42.0,2,3962.26
Kengeri Satellite Town,750.0,2.0,33.0,2,4400.0
Kengeri Satellite Town,920.0,2.0,39.0,2,4239.13
Kengeri Satellite Town,985.0,2.0,42.0,2,4263.96
Kengeri Satellite Town,410.0,1.0,15.0,1,3658.54
Kengeri Satellite Town,1120.0,2.0,49.0,2,4375.0
Kengeri Satellite Town,1450.0,2.0,50.0,3,3448.28
Kengeri Satellite Town,1110.0,2.0,43.0,2,3873.87
Kengeri Satellite Town,1170.0,2.0,50.0,2,4273.5
Kengeri Satellite Town,777.4,2.0,25.0,2,3215.85
Kengeri Satellite Town,800.0,2.0,32.0,2,4000.0
Kereguddadahalli,950.0,2.0,32.0,2,3368.42
Kereguddadahalli,1400.0,2.0,48.0,3,3428.57
Kereguddadahalli,800.0,2.0,28.0,2,3500.0
Kereguddadahalli,904.0,2.0,30.0,2,3318.58
Kereguddadahalli,1300.0,2.0,39.0,3,3000.0
Kereguddadahalli,1000.0,2.0,30.0,2,3000.0
Kereguddadahalli,1240.0,3.0,41.0,3,3306.45
Kereguddadahalli,600.0,1.0,19.5,1,3250.0
Kereguddadahalli,1080.0,2.0,32.0,2,2962.96
Kereguddadahalli,1000.0,2.0,34.0,2,3400.0
Kereguddadahalli,1400.0,2.0,42.0,3,3000.0
Kereguddadahalli,1280.0,3.0,42.0,3,3281.25
Kereguddadahalli,1015.0,2.0,35.0,2,3448.28
Keshava Nagar,1839.0,3.0,165.0,3,8972.27
Keshava Nagar,1904.0,3.0,155.0,3,8140.76
Keshava Nagar,1517.0,2.0,125.0,2,8239.95
Keshava Nagar,1839.0,3.0,160.0,3,8700.38
Kirloskar Layout,2400.0,4.0,89.0,4,3708.33
Kithaganur,1200.0,3.0,70.0,3,5833.33
Kodathi,850.0,2.0,27.0,2,3176.47
Kodathi,1033.0,2.0,31.5,3,3049.37
Kodathi,829.0,2.0,22.8,2,2750.3
Kodbisanhalli,1976.0,3.0,184.0,3,9311.74
Kodbisanhalli,1012.0,2.0,59.0,2,5830.04
Kodbisanhalli,1012.0,2.0,59.0,2,5830.04
Kodbisanhalli,1480.0,3.0,75.0,3,5067.57
Kodbisanhalli,1430.0,3.0,70.0,3,4895.1
Kodbisanhalli,1245.0,1.0,60.0,2,4819.28
Kodbisanhalli,1012.0,2.0,62.0,2,6126.48
Kodichikkanahalli,1190.0,2.0,57.0,3,4789.92
Kodichikkanahalli,995.0,2.0,41.0,2,4120.6
Kodichikkanahalli,2700.0,7.0,125.0,5,4629.63
Kodichikkanahalli,1495.0,2.0,75.0,3,5016.72
Kodichikkanahalli,1125.0,2.0,52.0,2,4622.22
Kodichikkanahalli,1150.0,2.0,48.0,2,4173.91
Kodichikkanahalli,1070.0,2.0,43.0,2,4018.69
Kodichikkanahalli,1620.0,2.0,85.0,3,5246.91
Kodichikkanahalli,1560.0,2.0,65.0,3,4166.67
Kodichikkanahalli,1026.0,2.0,45.0,2,4385.96
Kodichikkanahalli,2500.0,7.0,125.0,5,5000.0
Kodichikkanahalli,450.0,1.0,18.0,1,4000.0
Kodichikkanahalli,907.0,2.0,38.5,2,4244.76
Kodichikkanahalli,1181.0,2.0,57.0,2,4826.42
Kodichikkanahalli,900.0,2.0,42.0,2,4666.67
Kodichikkanahalli,1310.0,2.0,53.0,3,4045.8
Kodichikkanahalli,1400.0,3.0,66.0,3,4714.29
Kodichikkanahalli,976.0,2.0,50.0,2,5122.95
Kodichikkanahalli,2700.0,4.0,125.0,5,4629.63
Kodichikkanahalli,1299.0,2.0,58.0,2,4464.97
Kodigehaali,1166.0,2.0,55.0,2,4716.98
Kodigehaali,1320.0,3.0,65.0,3,4924.24
Kodigehaali,1117.0,2.0,56.0,2,5013.43
Kodigehaali,1200.0,2.0,55.0,2,4583.33
Kodigehaali,1200.0,2.0,60.0,2,5000.0
Kodigehaali,2120.0,3.0,177.0,3,8349.06
Kodigehaali,1013.0,2.0,51.0,2,5034.55
Kodigehaali,1324.0,3.0,65.0,3,4909.37
Kodigehaali,965.0,2.0,38.0,2,3937.82
Kodigehaali,866.0,2.0,32.0,2,3695.15
Kodigehaali,1442.0,3.0,80.0,3,5547.85
Kodigehalli,1270.0,2.0,98.0,2,7716.54
Kodigehalli,1200.0,2.0,48.0,2,4000.0
Kodigehalli,655.0,1.0,53.0,1,8091.6
Kodigehalli,1820.0,3.0,150.0,3,8241.76
Kodigehalli,635.0,1.0,28.0,2,4409.45
Kodigehalli,1200.0,4.0,156.0,3,13000.0
Kodihalli,3252.0,5.0,335.0,4,10301.35
Kodihalli,2700.0,4.0,270.0,3,10000.0
Kodihalli,2392.0,4.0,260.0,3,10869.57
Kodihalli,2408.0,4.0,260.0,3,10797.34
Kodihalli,2500.0,4.0,260.0,3,10400.0
Kodihalli,1620.0,3.0,130.0,3,8024.69
Kodihalli,3260.0,5.0,388.0,4,11901.84
Kodihalli,3197.0,5.0,335.0,4,10478.57
Kodihalli,1490.0,2.0,150.0,2,10067.11
Kodipalya,418.0,1.0,17.0,1,4066.99
Kogilu,1909.0,3.0,88.0,3,4609.74
Kogilu,1664.0,2.0,73.95,3,4444.11
Kogilu,1170.0,2.0,51.99,2,4443.59
Kogilu,650.0,2.0,28.0,2,4307.69
Kogilu,1140.0,2.0,50.66,2,4443.86
Kogilu,1200.0,2.0,53.33,2,4444.17
Kogilu,1934.0,3.0,150.0,3,7755.95
Kogilu,540.0,1.0,36.0,1,6666.67
Kogilu,1559.0,3.0,127.0,3,8146.25
Kogilu,1190.0,2.0,50.66,2,4257.14
Kogilu,1140.0,2.0,50.66,2,4443.86
Kogilu,1559.0,3.0,120.0,3,7697.24
Kogilu,700.0,1.0,30.84,1,4405.71
Kogilu,1250.0,2.0,55.55,2,4444.0
Kogilu,1200.0,2.0,53.33,2,4444.17
Kogilu,952.0,2.0,49.0,2,5147.06
Kogilu,700.0,1.0,30.84,1,4405.71
Kogilu,1250.0,2.0,55.55,2,4444.0
Kogilu,2456.0,7.0,85.0,7,3460.91
Kogilu,1140.0,2.0,50.66,2,4443.86
Kogilu,1140.0,2.0,50.66,2,4443.86
Konanakunte,2791.0,3.0,223.0,3,7989.97
Konanakunte,884.0,1.0,58.0,2,6561.09
Konanakunte,1200.0,4.0,125.0,4,10416.67
Konanakunte,1200.0,2.0,130.0,4,10833.33
Konanakunte,2400.0,2.0,180.0,3,7500.0
Konanakunte,3746.0,6.0,375.0,4,10010.68
Konanakunte,1423.0,2.0,85.0,3,5973.3
Konanakunte Cross,3040.0,1.0,180.0,2,5921.05
Konanakunte Cross,1165.0,2.0,47.0,2,4034.33
Konanakunte Cross,1050.0,2.0,35.0,2,3333.33
Konena Agrahara,1075.0,2.0,57.0,2,5302.33
Konena Agrahara,1000.0,2.0,50.0,2,5000.0
Koramangala,1320.0,2.0,165.0,2,12500.0
Koramangala,1253.0,2.0,102.0,2,8140.46
Koramangala,1580.0,3.0,160.0,3,10126.58
Koramangala,1750.0,3.0,130.0,3,7428.57
Koramangala,3500.0,5.0,425.0,4,12142.86
Koramangala,1005.0,1.0,110.0,2,10945.27
Koramangala,2292.0,4.0,275.0,3,11998.25
Koramangala,1835.0,2.0,155.0,3,8446.87
Koramangala,1290.0,2.0,100.0,2,7751.94
Koramangala,1300.0,2.0,110.0,2,8461.54
Koramangala,2200.0,3.0,180.0,3,8181.82
Koramangala,1325.0,2.0,119.0,2,8981.13
Koramangala,1140.0,2.0,75.2,2,6596.49
Koramangala,1260.0,2.0,100.0,2,7936.51
Koramangala,1900.0,2.0,200.0,2,10526.32
Koramangala,1750.0,3.0,130.0,3,7428.57
Koramangala,2292.0,3.0,286.0,3,12478.18
Koramangala,2300.0,3.0,290.0,3,12608.7
Koramangala,1760.0,2.0,115.0,3,6534.09
Koramangala,2503.0,6.0,325.0,4,12984.42
Koramangala,1900.0,3.0,150.0,3,7894.74
Koramangala,1320.0,2.0,150.0,2,11363.64
Koramangala,1320.0,2.0,110.0,2,8333.33
Koramangala,2461.0,6.0,353.0,4,14343.76
Koramangala,1615.0,3.0,115.0,3,7120.74
Koramangala,2246.0,3.0,300.0,3,13357.08
Koramangala,1300.0,2.0,82.0,2,6307.69
Koramangala,1716.0,2.0,115.0,3,6701.63
Koramangala,1500.0,3.0,135.0,3,9000.0
Koramangala,1083.0,2.0,100.0,2,9233.61
Koramangala,1744.0,3.0,200.0,3,11467.89
Koramangala,1180.0,2.0,128.0,2,10847.46
Koramangala,1320.0,2.0,160.0,2,12121.21
Koramangala,1370.0,2.0,125.0,2,9124.09
Koramangala,1100.0,2.0,85.0,2,7727.27
Koramangala,1249.0,2.0,165.0,2,13210.57
Koramangala,1200.0,2.0,100.0,2,8333.33
Koramangala,1720.0,2.0,130.0,3,7558.14
Koramangala,1900.0,2.0,120.0,3,6315.79
Koramangala,2223.0,3.0,300.0,3,13495.28
Koramangala,1744.0,4.0,210.0,3,12041.28
Koramangala,1866.0,4.0,245.0,3,13129.69
Koramangala,1320.0,2.0,160.0,2,12121.21
Koramangala,1350.0,2.0,103.0,2,7629.63
Koramangala,6000.0,4.0,625.0,4,10416.67
Koramangala,1642.0,2.0,115.0,3,7003.65
Koramangala,1320.0,2.0,160.0,2,12121.21
Koramangala,1710.0,3.0,210.0,3,12280.7
Koramangala,1700.0,3.0,250.0,3,14705.88
Koramangala,1355.0,2.0,95.0,2,7011.07
Koramangala,1600.0,3.0,170.0,3,10625.0
Koramangala,1260.0,2.0,100.0,2,7936.51
Koramangala,1910.0,4.0,150.0,3,7853.4
Koramangala,1600.0,2.0,140.0,3,8750.0
Kothannur,1206.0,2.0,48.23,2,3999.17
Kothannur,1275.0,2.0,43.85,3,3439.22
Kothannur,1100.0,2.0,40.0,2,3636.36
Kothannur,1197.0,2.0,47.88,2,4000.0
Kothannur,1197.0,2.0,47.8,2,3993.32
Kothannur,1070.0,2.0,42.79,2,3999.07
Kothannur,1270.0,3.0,45.0,3,3543.31
Kothannur,1275.0,3.0,44.0,3,3450.98
Kothannur,1070.0,2.0,38.6,2,3607.48
Kothannur,1485.0,2.0,59.4,3,4000.0
Kothannur,1215.0,2.0,48.6,3,4000.0
Kothannur,1404.0,2.0,56.15,3,3999.29
Kothanur,1200.0,2.0,51.0,2,4250.0
Kothanur,2400.0,2.0,150.0,3,6250.0
Kothanur,1186.0,2.0,58.0,2,4890.39
Kothanur,1577.0,3.0,70.0,3,4438.81
Kothanur,1847.0,3.0,105.0,3,5684.89
Kothanur,1580.0,3.0,76.0,3,4810.13
Kothanur,9600.0,5.0,550.0,5,5729.17
Kothanur,1435.0,3.0,70.0,3,4878.05
Kothanur,1187.0,2.0,58.0,2,4886.27
Kothanur,1847.0,3.0,110.0,3,5955.6
Kothanur,1460.0,3.0,71.0,3,4863.01
Kothanur,1185.0,2.0,59.0,2,4978.9
Kothanur,1436.0,3.0,70.0,3,4874.65
Kothanur,1462.0,3.0,71.0,3,4856.36
Kothanur,1790.0,3.0,105.0,3,5865.92
Kothanur,1583.0,3.0,76.1,3,4807.33
Kothanur,1070.0,2.0,45.5,2,4252.34
Kothanur,1820.0,3.0,77.0,3,4230.77
Kothanur,1145.0,2.0,56.0,2,4890.83
Kothanur,627.0,1.0,30.0,1,4784.69
Kothanur,1302.0,2.0,68.5,2,5261.14
Kothanur,1185.0,2.0,58.0,2,4894.51
Kothanur,1500.0,1.0,75.0,1,5000.0
Kothanur,1075.0,2.0,53.0,2,4930.23
Kothanur,1790.0,3.0,97.0,3,5418.99
Kothanur,2700.0,4.0,175.0,4,6481.48
Kothanur,1786.0,2.0,106.0,3,5935.05
Kothanur,1787.0,3.0,107.0,3,5987.69
Kothanur,1141.0,2.0,54.0,2,4732.69
Kothanur,1365.0,3.0,66.0,3,4835.16
Kothanur,1160.0,2.0,57.0,2,4913.79
Kothanur,1095.0,2.0,55.0,2,5022.83
Kothanur,1142.0,2.0,56.0,2,4903.68
Kothanur,1074.0,2.0,54.0,2,5027.93
Kothanur,1285.0,2.0,60.0,2,4669.26
Kothanur,1075.0,2.0,53.0,2,4930.23
Kothanur,1140.0,2.0,56.0,2,4912.28
Kothanur,1400.0,2.0,70.0,2,5000.0
Kothanur,1581.0,3.0,76.0,3,4807.08
Kothanur,1385.0,3.0,67.0,3,4837.55
Kothanur,1140.0,2.0,56.0,2,4912.28
Kothanur,1787.0,3.0,120.0,3,6715.17
Kothanur,1185.0,2.0,59.0,2,4978.9
Kothanur,1581.0,3.0,76.0,3,4807.08
Kothanur,1790.0,3.0,105.0,3,5865.92
Kothanur,1130.0,2.0,55.0,2,4867.26
Kothanur,1094.0,2.0,54.0,2,4936.01
Kothanur,1170.0,3.0,80.0,3,6837.61
Kothanur,1400.0,2.0,65.0,2,4642.86
Kothanur,1195.0,2.0,59.0,2,4937.24
Kothanur,1790.0,3.0,120.0,3,6703.91
Kothanur,1454.0,3.0,71.5,3,4917.47
Kothnoor Dinne,1100.0,2.0,38.0,2,3454.55
Krishna Reddy Layout,2180.0,3.0,273.0,3,12522.94
Kudlu,1152.0,2.0,53.5,2,4644.1
Kudlu,1027.0,2.0,43.0,2,4186.95
Kudlu,1092.0,2.0,44.0,2,4029.3
Kudlu,1027.0,2.0,43.0,2,4186.95
Kudlu,1092.0,2.0,44.0,2,4029.3
Kudlu,1143.0,2.0,55.0,2,4811.9
Kudlu,1455.0,2.0,60.0,3,4123.71
Kudlu,1024.0,2.0,44.0,2,4296.88
Kudlu,1570.0,2.0,65.94,3,4200.0
Kudlu,1600.0,3.0,79.0,3,4937.5
Kudlu,1027.0,2.0,42.0,2,4089.58
Kudlu,1076.0,2.0,50.0,2,4646.84
Kudlu,1027.0,2.0,44.0,2,4284.32
Kudlu,1084.0,2.0,53.0,2,4889.3
Kudlu,1300.0,2.0,56.0,2,4307.69
Kudlu,1027.0,2.0,44.0,2,4284.32
Kudlu,1245.0,2.0,60.0,3,4819.28
Kudlu,1027.0,2.0,44.0,2,4284.32
Kudlu,1110.0,2.0,46.0,2,4144.14
Kudlu,2100.0,3.0,114.0,4,5428.57
Kudlu,1027.0,2.0,44.0,2,4284.32
Kudlu,720.0,1.0,33.0,1,4583.33
Kudlu,1027.0,2.0,44.0,2,4284.32
Kudlu,1162.0,2.0,52.0,2,4475.04
Kudlu,1041.0,2.0,53.0,2,5091.26
Kudlu Gate,1535.0,3.0,83.0,3,5407.17
Kudlu Gate,1535.0,3.0,85.0,3,5537.46
Kudlu Gate,1535.0,3.0,78.0,3,5081.43
Kudlu Gate,1535.0,3.0,86.0,3,5602.61
Kudlu Gate,1564.0,2.0,92.0,3,5882.35
Kudlu Gate,1364.0,2.0,46.38,3,3400.29
Kudlu Gate,1238.0,2.0,55.0,2,4442.65
Kudlu Gate,1335.0,3.0,89.0,3,6666.67
Kudlu Gate,703.0,1.0,52.0,1,7396.87
Kudlu Gate,1535.0,3.0,86.0,3,5602.61
Kudlu Gate,1532.0,3.0,83.0,3,5417.75
Kudlu Gate,1113.0,2.0,50.0,2,4492.36
Kudlu Gate,1465.0,2.0,49.81,3,3400.0
Kudlu Gate,1185.0,2.0,50.0,2,4219.41
Kudlu Gate,1664.0,3.0,68.0,3,4086.54
Kudlu Gate,1656.0,3.0,80.0,3,4830.92
Kudlu Gate,1656.0,3.0,75.0,3,4528.99
Kudlu Gate,1215.0,2.0,45.0,2,3703.7
Kudlu Gate,812.0,2.0,38.25,2,4710.59
Kudlu Gate,1547.0,2.0,103.0,2,6658.05
Kudlu Gate,1336.0,2.0,86.0,2,6437.13
Kudlu Gate,1919.0,3.0,121.0,3,6305.37
Kudlu Gate,1464.0,3.0,56.0,2,3825.14
Kudlu Gate,1535.0,3.0,85.0,3,5537.46
Kudlu Gate,1850.0,3.0,120.0,3,6486.49
Kudlu Gate,940.0,2.0,69.57,2,7401.06
Kudlu Gate,1215.0,2.0,44.96,2,3700.41
Kudlu Gate,1164.0,2.0,75.0,2,6443.3
Kudlu Gate,3850.0,6.0,205.0,4,5324.68
Kudlu Gate,1183.0,2.0,79.54,2,6723.58
Kudlu Gate,1850.0,3.0,110.0,3,5945.95
Kudlu Gate,1320.0,2.0,50.0,3,3787.88
Kudlu Gate,1183.0,2.0,79.54,2,6723.58
Kudlu Gate,1200.0,2.0,44.4,2,3700.0
Kudlu Gate,1432.0,2.0,61.11,3,4267.46
Kudlu Gate,1310.0,2.0,53.0,2,4045.8
Kullappa Colony,1060.0,2.0,60.0,2,5660.38
Kumara Park,2000.0,3.0,207.0,3,10350.0
Kumara Park,1150.0,2.0,250.0,2,21739.13
Kumarapalli,1240.0,2.0,52.6,2,4241.94
Kumarapalli,1488.0,2.0,65.0,3,4368.28
Kumarapalli,1486.0,2.0,65.0,3,4374.16
Kumaraswami Layout,2000.0,4.0,139.0,4,6950.0
Kumaraswami Layout,1000.0,2.0,48.5,2,4850.0
Kumaraswami Layout,1000.0,2.0,58.0,2,5800.0
Kumaraswami Layout,2400.0,7.0,125.0,7,5208.33
Kumaraswami Layout,2400.0,2.0,125.0,3,5208.33
Kumaraswami Layout,1310.0,2.0,70.0,3,5343.51
Kumaraswami Layout,850.0,1.0,78.0,1,9176.47
Kumaraswami Layout,3200.0,7.0,150.0,7,4687.5
Kumaraswami Layout,1310.0,2.0,85.0,3,6488.55
Kumaraswami Layout,2450.0,3.0,110.0,4,4489.8
Kumaraswami Layout,3100.0,7.0,145.0,7,4677.42
Kumaraswami Layout,1200.0,3.0,75.0,3,6250.0
Kumaraswami Layout,1081.0,2.0,60.0,2,5550.42
Kumbena Agrahara,1180.0,2.0,50.0,2,4237.29
Kundalahalli,1724.0,3.0,125.0,3,7250.58
Kundalahalli,1030.0,2.0,49.0,2,4757.28
Kundalahalli,735.0,2.0,57.99,2,7889.8
Kundalahalli,1047.0,2.0,82.0,2,7831.9
Kundalahalli,1397.0,3.0,105.0,3,7516.11
Kundalahalli,1724.0,3.0,127.0,3,7366.59
Kundalahalli,1010.0,2.0,49.27,2,4878.22
Kundalahalli,1397.0,3.0,110.0,3,7874.02
Kundalahalli,1397.0,3.0,104.0,3,7444.52
Kundalahalli,1397.0,3.0,108.0,3,7730.85
Kundalahalli,1920.0,3.0,150.0,3,7812.5
Kundalahalli,1397.0,3.0,105.0,3,7516.11
